"participant_id","theta"
"703986",-0.00086111516931748
"703517",0.368264540793392
"704698",0.194558401550502
"704675",-1.74219648024574
"703985",0.828366118480129
"704682",1.74994905460228
"503753",1.57352847493311
"704000",-0.106667600117163
"704643",0.379166261167324
"690324",-2.73992678222913
"690324",-0.32267569989553
"703984",1.07798949534725
"703911",-1.74219648024574
"703433",-1.17911224420879
"703952",1.08952074177651
"704581",1.47188441308286
"704192",0.992498595033075
"704649",-0.00086111516931748
"703946",0.525495905415427
"704464",0.998504796603017
"704643",-0.32267569989553
"703992",-0.588525286915667
"703894",-0.752346332709623
"703967",0.206461468531684
"703929",-1.43978705529806
"703577",2.37854536074061
"704605",0.875425195080212
"704542",-2.07348967615759
"704596",-0.32267569989553
"426578",-1.74219648024574
"703700",-0.207574586168239
"704570",-0.106667600117163
"704591",-1.43106335377489
"704587",-0.85050111362064
"704586",1.44524227516312
"704592",-0.00086111516931748
"176775",0.95604839508189
"704464",0.752019178580164
"704562",-0.00086111516931748
"610490",1.21451072238651
"704576",0.990963007405645
"704574",0.998504796603017
"703604",-0.456767543533317
"618715",-0.543913349373185
"672484",0.206461468531684
"704573",1.76358953605837
"703660",1.15006670682546
"704564",0.379166261167324
"704580",-1.17911224420879
"704578",0.67629491267424
"699049",1.10320267724327
"379264",1.07798949534725
"704460",-0.00086111516931748
"704575",0.998504796603017
"703783",1.10320267724327
"703660",0.873309282532887
"510328",0.508423871416587
"704543",1.37010706806652
"666302",-0.588525286915667
"562400",0.873309282532887
"704544",1.57352847493311
"233091",0.668645774139463
"704545",-0.32267569989553
"704558",-0.00086111516931748
"455902",1.88567883535909
"704541",1.07798949534725
"456295",0.67629491267424
"637182",0.880308723295003
"704532",0.57227867141008
"704546",-0.85050111362064
"475174",0.998504796603017
"702649",-2.07348967615759
"704539",1.21451072238651
"580248",-0.588525286915667
"703964",0.992498595033075
"599119",-0.00086111516931748
"704459",1.01801493566133
"704524",0.682577390085305
"704181",-0.859588669469309
"704536",-1.43106335377489
"704517",-1.74219648024574
"704529",-0.461234426616996
"684797",0.94244492587109
"704171",0.206461468531684
"704489",0.508423871416587
"704533",-0.32267569989553
"704528",0.670212945627854
"704506",-1.43106335377489
"704527",-0.53655207138129
"704468",1.58195099291348
"681231",1.13711973102015
"704519",1.31814928894573
"453498",-0.32267569989553
"704513",1.90584034973836
"704409",-2.07348967615759
"704526",-0.32267569989553
"704511",-0.32267569989553
"704504",0.516853319264308
"687104",0.206461468531684
"704521",0.135839124691263
"703761",-0.752346332709623
"697914",1.81846673905382
"704465",0.206461468531684
"704490",0.206461468531684
"516105",0.61596211984341
"704005",1.00506852014884
"704514",-1.71831577651795
"704495",0.206461468531684
"704512",-1.047261251423
"407520",0.368264540793392
"304486",0.752019178580164
"703943",0.714856923899795
"703723",1.10320267724327
"704487",-0.110134487957155
