participant_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
687988,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
687992,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688006,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688015,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
688026,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
688061,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
688079,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688110,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688124,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
688178,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
688185,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688193,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688197,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
688225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688236,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
688248,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688291,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
688300,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
688307,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
688358,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
688474,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688502,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688506,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
688509,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688517,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
688521,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688525,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688569,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
688578,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
688606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688609,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
688615,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688687,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
688695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688702,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688712,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
688729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688750,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688764,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
688825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688834,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688851,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688881,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688887,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
688920,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
688932,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
688962,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689030,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
689049,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
689064,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
689068,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
689070,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689084,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689091,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
689109,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689128,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
689147,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
689157,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
689198,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
689207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689227,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
689277,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689280,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
689299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689325,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689327,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689345,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689346,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
689534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689627,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
689630,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689648,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689709,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689734,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689770,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689780,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
689784,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
689814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689839,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
689857,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
689866,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
690127,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
690137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690149,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
690150,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
690222,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
690223,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690226,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
690230,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690250,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
690263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690267,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690334,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
690345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690375,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
690402,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
690413,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690498,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690554,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690558,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
690572,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
690573,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
690579,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
690584,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690615,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
690675,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
690678,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
690686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690688,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
690712,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
690720,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
690722,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
690818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690847,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
690857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690867,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
690889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691050,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
691073,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
691085,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
691247,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
691254,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
691257,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
691267,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
691308,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
691312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691322,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
691344,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
691356,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
691359,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
691366,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
691372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691420,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
691611,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
691623,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
691626,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
691636,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
691669,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
691674,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
691678,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
691679,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
691692,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
692077,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
692174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
692364,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
692507,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
692569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692602,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
692624,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
692701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
692743,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
692808,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
692820,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
693037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693039,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
693058,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
693060,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
693061,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
693063,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
693079,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
693115,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
693202,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
693285,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
693318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693437,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
693487,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
693622,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
693629,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
693637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693683,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
693694,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
693759,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
693765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693768,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
693925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
694005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
694125,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
694127,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
694142,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
694146,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
694183,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
694186,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
694200,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
694421,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
694423,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
694458,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
694461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
694462,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
694476,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
694482,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
694515,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
694517,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
694521,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
694522,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
694566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
694678,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
694859,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
