theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
-2.5,45,1921387682,-2.4072895002266526,0.09271049977334744,0.09271049977334744,0.008595236768223857,0.12363193170457981
-2.5,46,1711391460,-2.4072895002266526,0.09271049977334744,0.09271049977334744,0.008595236768223857,0.12363193170457981
-2.5,47,907777644,-2.4072895002266526,0.09271049977334744,0.09271049977334744,0.008595236768223857,0.12363193170457981
-2.5,48,1235980316,-2.4072895002266526,0.09271049977334744,0.09271049977334744,0.008595236768223857,0.12363193170457981
-2.5,49,1265946037,-2.4072895002266526,0.09271049977334744,0.09271049977334744,0.008595236768223857,0.12363193170457981
-2.25,0,1913147181,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,1,52593328,-1.8968430458265129,0.35315695417348714,0.35315695417348714,0.1247198342810945,0.14505411497572715
-2.25,2,1051673196,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,3,1446244094,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,4,972920472,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,5,1973727780,-1.8968430458265129,0.35315695417348714,0.35315695417348714,0.1247198342810945,0.14505411497572715
-2.25,6,2041267439,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,7,1775593873,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,8,997332142,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,9,1901640291,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,10,157374658,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,11,1418102380,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,12,575740686,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,13,527319478,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,14,1459174190,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,15,1650377687,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,16,1907987181,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,17,454568047,-1.8968430458265129,0.35315695417348714,0.35315695417348714,0.1247198342810945,0.14505411497572715
-2.25,18,1871892948,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,19,1785149113,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,20,675405135,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
