"participant_id","theta"
"130850",0.390377413140948
"163974",1.59204715677245
"168052",-0.40358201859698
"227411",1.74986362557905
"258059",0.390377413140948
"319886",-0.40358201859698
"321537",0.497218772420998
"324619",-0.40358201859698
"327467",0.390377413140948
"354148",1.88183163518979
"355470",1.21915195290234
"363033",0.145871782870267
"365813",-0.882559685500141
"373957",-0.0176482266436684
"378496",-0.0176482266436684
"383340",-3.27564182367679
"399550",0.390377413140948
"424204",0.145871782870267
"434201",0.722176494887517
"435008",0.722176494887517
"438966",0.145871782870267
"440657",-0.40358201859698
"456167",0.58551932166513
"457352",0.145871782870267
"465398",2.22835661064818
"465643",-0.40358201859698
"467137",1.86780703710207
"467967",1.3853464275904
"477235",-2.02100957010874
"480543",-0.882559685500141
"480705",1.88183163518979
"481898",1.78845575196663
"483241",-0.0176482266436684
"494007",-0.40358201859698
"494308",-0.0176482266436684
"499918",0.58551932166513
"511043",-0.40358201859698
"519157",0.390377413140948
"519253",1.50698032330079
"520956",-0.882559685500141
"532790",-0.40358201859698
"535993",0.145871782870267
"539295",-3.27564182367679
"541635",-0.40358201859698
"542132",-0.40358201859698
"542395",0.144347854595747
"547684",0.497218772420998
"549886",0.145871782870267
"550843",-0.0176482266436684
"553564",-0.0176482266436684
"555069",-0.0176482266436684
"555733",1.53049749472912
"556150",-0.0176482266436684
"559753",-1.34098470499072
"562792",1.65622945639948
"565952",0.145871782870267
"575447",1.32469947787816
"575764",0.390377413140948
"578593",0.722176494887517
"578640",-0.405930814288345
"580015",2.22835661064818
"580431",0.994884115845345
"580981",1.87643124968364
"581428",0.814995346421055
"581926",-0.40358201859698
"583821",0.981475842567038
"583863",-0.882559685500141
"584737",2.22835661064818
"587432",-0.882559685500141
"587714",2.22835661064818
"590605",0.722176494887517
"591346",0.926567565059682
"591827",0.814995346421055
"595780",0.981475842567038
"599858",1.94721218999226
"601075",-0.0176482266436684
"601166",-0.40358201859698
"602698",-0.0176482266436684
"602826",-0.40358201859698
"603240",2.07402626446881
"605945",0.390377413140948
"606267",1.94140109524651
"606648",0.981475842567038
"612246",1.18896093183806
"612517",1.21915195290234
"616942",-0.40358201859698
"621361",-0.40358201859698
"621898",0.981475842567038
"621948",0.814995346421055
"622123",0.722176494887517
"624422",-2.51837835719951
"628058",2.07345508308244
"628254",0.390377413140948
"629243",-0.40358201859698
"632925",1.77384513266103
"634045",0.722176494887517
"635039",0.145871782870267
"635834",0.497218772420998
"638070",-0.882559685500141
"639785",0.981475842567038
"641246",0.390377413140948
"643727",0.347507584684329
"646837",1.72249200854857
"647219",0.722176494887517
"647728",-0.835581255299161
"648374",-0.40358201859698
"658001",0.145871782870267
"670541",0.145871782870267
"670745",1.49164401172398
"676490",-0.40358201859698
"677505",1.7920078451329
"679084",2.22835661064818
"680818",0.145871782870267
"680906",-0.40358201859698
"680975",0.86633122010632
"681385",-0.882559685500141
"681425",0.703866042141597
"681538",-0.40358201859698
"681853",-0.40358201859698
"683015",-0.0176482266436684
"683591",0.981475842567038
"684040",-0.40358201859698
"684473",-0.0176482266436684
"684906",0.722176494887517
"685092",0.497218772420998
"685111",0.145871782870267
"685146",-0.40358201859698
"685406",-0.882559685500141
"685900",-0.40358201859698
"686012",-0.882559685500141
"686013",-0.0176482266436684
"686040",0.814995346421055
"686073",-0.40358201859698
"686082",0.814995346421055
"686146",-0.405930814288345
"686189",-0.40358201859698
"686317",0.994884115845345
"686356",0.390377413140948
"686388",0.145871782870267
"686392",1.56246541229124
"686396",0.145871782870267
"686407",0.145871782870267
"686417",1.88420177444556
"686447",1.58466367952566
"686486",-0.40358201859698
"686514",-0.40358201859698
"686588",1.84325594396405
"686597",1.19165248781981
"686601",-0.0176482266436684
"686627",-0.0176482266436684
"686683",0.145871782870267
"686750",0.58551932166513
"686757",0.145871782870267
"686775",0.722176494887517
"686781",1.56966926259829
"686829",0.584688090934666
"686866",-0.40358201859698
"686882",1.3853464275904
"686924",-0.405930814288345
"686955",0.981475842567038
"686977",0.58551932166513
"687068",0.981475842567038
"687207",0.981475842567038
"687374",0.58551932166513
"687390",1.49556916796902
"687420",-0.40358201859698
"687489",0.145871782870267
"687505",-0.882559685500141
"687599",-0.882559685500141
"687702",-0.40358201859698
"687720",0.814995346421055
"687745",1.58309692795376
"687792",2.09177598651422
"687811",1.88420177444556
"687820",-1.02194003532015
"687838",-0.882559685500141
"687856",-0.882559685500141
"687862",0.981475842567038
"687872",-0.40358201859698
"687876",-0.882559685500141
"687882",-0.40358201859698
"687925",-0.40358201859698
"687983",-0.882559685500141
"687989",-0.882559685500141
"687991",-0.40358201859698
"687995",0.981475842567038
"687996",-0.882559685500141
"687999",-0.882559685500141
"688014",1.92511333984269
"688015",-0.40358201859698
"688021",-0.40358201859698
"688027",-0.0176482266436684
"688053",-0.40358201859698
"688061",-0.40358201859698
"688070",-0.882559685500141
"688085",0.145871782870267
"688091",0.722176494887517
"688097",1.73605433418382
"688103",-0.40358201859698
"688106",-0.40358201859698
"688123",2.02564578781017
"688127",1.21915195290234
"688145",-1.52436789772006
"688164",1.11226517921513
"688177",-0.882559685500141
"688178",-0.0176482266436684
"688188",-0.882559685500141
"688193",-0.0176482266436684
"688200",-0.882559685500141
"688206",-1.02194003532015
"688229",-0.405930814288345
"688230",1.29556315617825
"688236",-0.40358201859698
"688265",0.390377413140948
"688276",-1.4760885194017
"688280",-0.882559685500141
"688281",2.22835661064818
"688286",-0.40358201859698
"688287",-0.882559685500141
"688294",1.23591280443866
"688295",-2.41749711875886
"688300",-2.06240681535719
"688306",1.3853464275904
"688310",-0.882559685500141
"688324",0.814995346421055
"688333",-0.40358201859698
"688362",-2.06240681535719
"688413",1.15181302555906
"688415",-0.40358201859698
"688418",-1.4760885194017
"688433",-0.882559685500141
"688437",-0.0176482266436684
"688447",-0.882559685500141
"688474",0.145871782870267
"688476",0.722176494887517
"688483",0.145871782870267
"688489",-0.971329640435566
"688492",0.390377413140948
"688517",-1.91415371653015
"688521",-0.40358201859698
"688525",1.2209254458635
"688536",-0.405930814288345
"688538",-0.40358201859698
"688539",1.33837387545499
"688542",0.722176494887517
"688544",-0.40358201859698
