AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AnswerTypeId,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels
690573,5,150,7,700,46.66666667,0,2025-10-03 09:31:58,3,,,3.433,,,
690573,5,150,7,700,46.66666667,0,2025-10-03 09:31:58,4,,,,0,7,"5:1:4,6:1:6,6:2:1,8:1:7,8:2:3,8:3:2,9:1:5,9:2:5,9:3:6"
690573,5,150,7,700,46.66666667,0,2025-10-03 09:31:58,6,,,,0,,
690572,5,150,7,700,46.66666667,0,2025-10-03 09:26:05,2,13,7,,,,
690572,5,150,7,700,46.66666667,0,2025-10-03 09:26:05,3,,,3.986,,,
690572,5,150,7,700,46.66666667,0,2025-10-03 09:26:05,4,,,,0,7,"8:1:5,8:2:5,8:3:4,9:1:6,9:2:6,9:3:3"
690572,5,150,7,700,46.66666667,0,2025-10-03 09:26:05,6,,,,0,,
690554,5,150,9,900,60,0,2025-10-03 09:22:11,2,18,9,,,,
690554,5,150,9,900,60,0,2025-10-03 09:22:11,3,,,3.670375,,,
690554,5,150,9,900,60,0,2025-10-03 09:22:11,4,,,,0,9,"8:1:5,8:2:8,9:1:7,10:1:7,10:2:9,10:3:4,11:1:6,11:2:10,11:3:8"
690554,5,150,9,900,60,0,2025-10-03 09:22:11,6,,,,0,,
690558,5,150,8,800,53.33333333,0,2025-10-03 07:26:43,2,17,8,,,,
690558,5,150,8,800,53.33333333,0,2025-10-03 07:26:43,3,,,3.81,,,
690558,5,150,8,800,53.33333333,0,2025-10-03 07:26:43,4,,,,0,8,"6:1:6,7:1:6,8:1:8,9:1:8,9:2:3,9:3:6,10:1:4,10:2:3,10:3:8"
690558,5,150,8,800,53.33333333,0,2025-10-03 07:26:43,6,,,,0,,
690490,5,150,15,1400,100,0,2025-10-03 02:50:36,2,17,14,,,,
690490,5,150,15,1400,100,0,2025-10-03 02:50:36,3,,,12.77676923,,,
690490,5,150,15,1400,100,0,2025-10-03 02:50:36,4,,,,3,15,"10:1:10,10:2:10,10:3:10"
690490,5,150,15,1400,100,0,2025-10-03 02:50:36,6,,,,0,,
690498,5,150,9,900,60,0,2025-10-03 02:32:24,2,15,9,,,,
690498,5,150,9,900,60,0,2025-10-03 02:32:24,3,,,2.122625,,,
690498,5,150,9,900,60,0,2025-10-03 02:32:24,4,,,,0,9,"10:1:9,10:2:7,10:3:5,11:1:2,11:2:9,11:3:8"
690498,5,150,9,900,60,0,2025-10-03 02:32:24,6,,,,0,,
176494,5,150,8,800,53.33333333,0,2025-10-02 23:52:38,2,14,8,,,,
176494,5,150,8,800,53.33333333,0,2025-10-02 23:52:38,3,,,2.719142857,,,
176494,5,150,8,800,53.33333333,0,2025-10-02 23:52:38,4,,,,0,8,"9:1:3,9:2:5,9:3:5,10:1:10,10:2:4,10:3:4"
176494,5,150,8,800,53.33333333,0,2025-10-02 23:52:38,6,,,,0,,
689839,5,150,8,800,53.33333333,0,2025-10-02 22:45:58,2,17,8,,,,
689839,5,150,8,800,53.33333333,0,2025-10-02 22:45:58,3,,,5.6792,,,
689839,5,150,8,800,53.33333333,0,2025-10-02 22:45:58,4,,,,0,8,"1:1:1,8:1:1,8:2:6,9:1:9,9:2:4,9:3:5,10:1:2,10:2:5,10:3:3"
689839,5,150,8,800,53.33333333,0,2025-10-02 22:45:58,6,,,,0,,
690416,5,150,15,1500,100,0,2025-10-02 20:55:42,2,21,15,,,,
690416,5,150,15,1500,100,0,2025-10-02 20:55:42,3,,,9.390428571,,,
690416,5,150,15,1500,100,0,2025-10-02 20:55:42,4,,,,1,15,"8:1:7,8:2:1,13:1:0,13:2:3,15:1:1,15:2:0"
690416,5,150,15,1500,100,0,2025-10-02 20:55:42,6,,,,0,,
690413,5,150,9,800,60,0,2025-10-02 20:09:59,2,21,8,,,,
690413,5,150,9,800,60,0,2025-10-02 20:09:59,3,,,8.002857143,,,
690413,5,150,9,800,60,0,2025-10-02 20:09:59,4,,,,0,9,"6:1:6,6:2:6,8:1:8,8:2:8,8:3:8,9:1:9,9:2:5,10:1:6,10:2:4,10:3:10,11:1:7,11:2:5,11:3:7"
690413,5,150,9,800,60,0,2025-10-02 20:09:59,6,,,,0,,
690402,5,150,12,1100,80,0,2025-10-02 20:02:28,2,23,11,,,,
690402,5,150,12,1100,80,0,2025-10-02 20:02:28,3,,,3.3573,,,
690402,5,150,12,1100,80,0,2025-10-02 20:02:28,4,,,,0,12,"10:1:3,10:2:3,10:3:9,11:1:11,12:1:1,12:2:6,13:1:9,13:2:3,13:3:13,14:1:7,14:2:14,14:3:12"
690402,5,150,12,1100,80,0,2025-10-02 20:02:28,6,,,,0,,
690345,5,150,15,1500,100,0,2025-10-02 19:43:00,2,22,15,,,,
690345,5,150,15,1500,100,0,2025-10-02 19:43:00,3,,,9.4775,,,
690345,5,150,15,1500,100,0,2025-10-02 19:43:00,4,,,,3,15,"6:1:2,6:2:0,7:1:0,10:1:9,11:1:6,13:1:11,13:2:1"
690345,5,150,15,1500,100,0,2025-10-02 19:43:00,6,,,,0,,
690375,5,150,10,1000,66.66666667,0,2025-10-02 18:18:29,2,18,10,,,,
690375,5,150,10,1000,66.66666667,0,2025-10-02 18:18:29,3,,,4.236888889,,,
690375,5,150,10,1000,66.66666667,0,2025-10-02 18:18:29,4,,,,0,10,"9:1:6,9:2:4,11:1:9,11:2:7,11:3:6,12:1:8,12:2:7,12:3:8"
690375,5,150,10,1000,66.66666667,0,2025-10-02 18:18:29,6,,,,0,,
690345,5,150,6,600,40,0,2025-10-02 16:47:18,2,14,6,,,,
690345,5,150,6,600,40,0,2025-10-02 16:47:18,3,,,1.7892,,,
690345,5,150,6,600,40,0,2025-10-02 16:47:18,4,,,,0,6,"6:1:6,6:2:5,7:1:6,7:2:1,7:3:3,8:1:4,8:2:1,8:3:5"
690345,5,150,6,600,40,0,2025-10-02 16:47:18,6,,,,0,,
690334,5,150,7,700,46.66666667,0,2025-10-02 16:25:30,2,13,7,,,,
690334,5,150,7,700,46.66666667,0,2025-10-02 16:25:30,3,,,4.286,,,
690334,5,150,7,700,46.66666667,0,2025-10-02 16:25:30,4,,,,0,7,"8:1:3,8:2:4,8:3:6,9:1:6,9:2:6,9:3:5"
690334,5,150,7,700,46.66666667,0,2025-10-02 16:25:30,6,,,,0,,
690230,5,150,9,700,60,0,2025-10-02 12:32:36,2,21,7,,,,
690230,5,150,9,700,60,0,2025-10-02 12:32:36,3,,,6.2885,,,
690230,5,150,9,700,60,0,2025-10-02 12:32:36,4,,,,0,9,"6:1:2,6:2:1,6:3:5,8:1:8,8:2:7,8:3:7,9:1:3,9:2:3,10:1:4,10:2:0,10:3:0,11:1:3,11:2:4,11:3:2"
690230,5,150,9,700,60,0,2025-10-02 12:32:36,6,,,,0,,
690263,5,150,15,1500,100,0,2025-10-02 12:21:04,2,20,15,,,,
690263,5,150,15,1500,100,0,2025-10-02 12:21:04,3,,,13.41171429,,,
690263,5,150,15,1500,100,0,2025-10-02 12:21:04,4,,,,3,15,"6:1:4,6:2:5,8:1:5,8:2:2,14:1:2"
690263,5,150,15,1500,100,0,2025-10-02 12:21:04,6,,,,0,,
628117,5,150,8,800,53.33333333,0,2025-10-02 12:12:46,2,17,8,,,,
628117,5,150,8,800,53.33333333,0,2025-10-02 12:12:46,3,,,2.970142857,,,
628117,5,150,8,800,53.33333333,0,2025-10-02 12:12:46,4,,,,0,8,"6:1:6,8:1:8,8:2:8,9:1:9,9:2:5,9:3:9,10:1:5,10:2:5,10:3:7"
628117,5,150,8,800,53.33333333,0,2025-10-02 12:12:46,6,,,,0,,
690250,5,150,8,800,53.33333333,0,2025-10-02 12:11:15,2,18,8,,,,
690250,5,150,8,800,53.33333333,0,2025-10-02 12:11:15,3,,,3.765,,,
690250,5,150,8,800,53.33333333,0,2025-10-02 12:11:15,4,,,,0,8,"6:1:3,6:2:6,8:1:8,8:2:8,9:1:8,9:2:1,9:3:1,10:1:0,10:2:2,10:3:4"
690250,5,150,8,800,53.33333333,0,2025-10-02 12:11:15,6,,,,0,,
690223,5,150,9,800,60,0,2025-10-02 11:42:35,2,20,8,,,,
690223,5,150,9,800,60,0,2025-10-02 11:42:35,3,,,4.611666667,,,
690223,5,150,9,800,60,0,2025-10-02 11:42:35,4,,,,0,9,"6:1:3,7:1:7,7:2:4,8:1:8,8:2:3,8:3:3,10:1:1,10:2:1,10:3:5,11:1:1,11:2:5,11:3:2"
690223,5,150,9,800,60,0,2025-10-02 11:42:35,6,,,,0,,
690226,5,150,4,400,26.66666667,0,2025-10-02 11:40:58,2,10,4,,,,
690226,5,150,4,400,26.66666667,0,2025-10-02 11:40:58,3,,,2.859666667,,,
690226,5,150,4,400,26.66666667,0,2025-10-02 11:40:58,4,,,,0,4,"5:1:5,5:2:3,5:3:4,6:1:1,6:2:3,6:3:3"
690226,5,150,4,400,26.66666667,0,2025-10-02 11:40:58,6,,,,0,,
524067,5,150,7,700,46.66666667,0,2025-10-02 11:29:02,2,13,7,,,,
524067,5,150,7,700,46.66666667,0,2025-10-02 11:29:02,3,,,3.020166667,,,
524067,5,150,7,700,46.66666667,0,2025-10-02 11:29:02,4,,,,0,7,"8:1:8,8:2:4,8:3:4,9:1:8,9:2:5,9:3:3"
524067,5,150,7,700,46.66666667,0,2025-10-02 11:29:02,6,,,,0,,
690222,5,150,7,700,46.66666667,0,2025-10-02 11:16:44,2,13,7,,,,
690222,5,150,7,700,46.66666667,0,2025-10-02 11:16:44,3,,,5.726833333,,,
690222,5,150,7,700,46.66666667,0,2025-10-02 11:16:44,4,,,,0,7,"8:1:3,8:2:5,8:3:7,9:1:3,9:2:2,9:3:9"
690222,5,150,7,700,46.66666667,0,2025-10-02 11:16:44,6,,,,0,,
689630,5,150,8,800,53.33333333,0,2025-10-02 10:33:22,2,16,8,,,,
689630,5,150,8,800,53.33333333,0,2025-10-02 10:33:22,3,,,2.021333333,,,
689630,5,150,8,800,53.33333333,0,2025-10-02 10:33:22,4,,,,0,8,"4:1:4,8:1:7,9:1:9,9:2:8,9:3:3,10:1:8,10:2:6,10:3:6"
689630,5,150,8,800,53.33333333,0,2025-10-02 10:33:22,6,,,,0,,
689227,5,150,9,900,60,0,2025-10-02 09:24:45,2,19,9,,,,
689227,5,150,9,900,60,0,2025-10-02 09:24:45,3,,,4.401,,,
689227,5,150,9,900,60,0,2025-10-02 09:24:45,4,,,,0,9,"6:1:6,8:1:7,9:1:8,9:2:7,10:1:5,10:2:7,10:3:8,11:1:0,11:2:10,11:3:5"
689227,5,150,9,900,60,0,2025-10-02 09:24:45,6,,,,0,,
689030,5,150,8,800,53.33333333,0,2025-10-02 09:06:30,2,14,8,,,,
689030,5,150,8,800,53.33333333,0,2025-10-02 09:06:30,3,,,3.569142857,,,
689030,5,150,8,800,53.33333333,0,2025-10-02 09:06:30,4,,,,0,8,"9:1:8,9:2:6,9:3:7,10:1:6,10:2:7,10:3:6"
689030,5,150,8,800,53.33333333,0,2025-10-02 09:06:30,6,,,,0,,
690149,5,150,3,300,20,0,2025-10-02 08:43:41,2,11,3,,,,
690149,5,150,3,300,20,0,2025-10-02 08:43:41,3,,,1.216333333,,,
690149,5,150,3,300,20,0,2025-10-02 08:43:41,4,,,,0,3,"1:1:0,3:1:2,4:1:4,4:2:4,4:3:1,5:1:4,5:2:5,5:3:4"
690149,5,150,3,300,20,0,2025-10-02 08:43:41,6,,,,0,,
690150,5,150,12,1200,80,0,2025-10-02 08:42:53,2,21,12,,,,
690150,5,150,12,1200,80,0,2025-10-02 08:42:53,3,,,6.282272727,,,
690150,5,150,12,1200,80,0,2025-10-02 08:42:53,4,,,,0,12,"8:1:6,9:1:9,12:1:7,13:1:11,13:2:6,13:3:5,14:1:4,14:2:6,14:3:5"
690150,5,150,12,1200,80,0,2025-10-02 08:42:53,6,,,,0,,
690137,5,150,15,1500,100,0,2025-10-02 08:08:16,2,19,15,,,,
690137,5,150,15,1500,100,0,2025-10-02 08:08:16,3,,,14.72428571,,,
690137,5,150,15,1500,100,0,2025-10-02 08:08:16,4,,,,3,15,"5:1:2,11:1:0,12:1:0,14:1:3"
690137,5,150,15,1500,100,0,2025-10-02 08:08:16,6,,,,0,,
690127,5,150,5,500,33.33333333,0,2025-10-02 08:03:48,2,11,5,,,,
690127,5,150,5,500,33.33333333,0,2025-10-02 08:03:48,3,,,3.5602,,,
690127,5,150,5,500,33.33333333,0,2025-10-02 08:03:48,4,,,,0,5,"6:1:6,6:2:6,6:3:0,7:1:5,7:2:6,7:3:7"
690127,5,150,5,500,33.33333333,0,2025-10-02 08:03:48,6,,,,0,,
690127,5,150,7,700,46.66666667,0,2025-10-02 07:20:00,2,14,7,,,,
690127,5,150,7,700,46.66666667,0,2025-10-02 07:20:00,3,,,4.104,,,
690127,5,150,7,700,46.66666667,0,2025-10-02 07:20:00,4,,,,0,7,"7:1:6,8:1:7,8:2:7,8:3:7,9:1:8,9:2:6,9:3:8"
690127,5,150,7,700,46.66666667,0,2025-10-02 07:20:00,6,,,,0,,
689030,5,150,9,900,60,0,2025-10-02 07:00:50,2,16,9,,,,
689030,5,150,9,900,60,0,2025-10-02 07:00:50,3,,,3.539235294,,,
689030,5,150,9,900,60,0,2025-10-02 07:00:50,4,,,,0,9,"8:1:7,10:1:9,10:2:2,10:3:9,11:1:7,11:2:6,11:3:5"
689030,5,150,9,900,60,0,2025-10-02 07:00:50,6,,,,0,,
492392,5,150,7,700,46.66666667,0,2025-10-01 21:43:04,2,13,7,,,,
492392,5,150,7,700,46.66666667,0,2025-10-01 21:43:04,3,,,2.721166667,,,
492392,5,150,7,700,46.66666667,0,2025-10-01 21:43:04,4,,,,0,7,"8:1:8,8:2:4,8:3:3,9:1:9,9:2:6,9:3:4"
492392,5,150,7,700,46.66666667,0,2025-10-01 21:43:04,6,,,,0,,
689857,5,150,9,800,60,0,2025-10-01 16:21:09,2,21,8,,,,
689857,5,150,9,800,60,0,2025-10-01 16:21:09,3,,,5.910714286,,,
689857,5,150,9,800,60,0,2025-10-01 16:21:09,4,,,,0,9,"6:1:4,6:2:3,7:1:7,7:2:5,7:3:5,8:1:8,9:1:6,10:1:4,10:2:3,10:3:9,11:1:8,11:2:6,11:3:5"
689857,5,150,9,800,60,0,2025-10-01 16:21:09,6,,,,0,,
688887,5,150,9,900,60,0,2025-10-01 15:40:45,2,16,9,,,,
688887,5,150,9,900,60,0,2025-10-01 15:40:45,3,,,3.471125,,,
688887,5,150,9,900,60,0,2025-10-01 15:40:45,4,,,,0,9,"8:1:4,10:1:3,10:2:8,10:3:5,11:1:7,11:2:7,11:3:6"
688887,5,150,9,900,60,0,2025-10-01 15:40:45,6,,,,0,,
689814,5,150,15,1300,100,0,2025-10-01 15:18:28,2,22,13,,,,
689814,5,150,15,1300,100,0,2025-10-01 15:18:28,3,,,7.191666667,,,
689814,5,150,15,1300,100,0,2025-10-01 15:18:28,4,,,,1,15,"8:1:8,8:2:6,8:3:0,12:1:9,12:2:1,12:3:5,13:1:0,15:1:7,15:2:3"
689814,5,150,15,1300,100,0,2025-10-01 15:18:28,6,,,,0,,
689770,5,150,8,800,53.33333333,0,2025-10-01 14:27:28,2,15,8,,,,
689770,5,150,8,800,53.33333333,0,2025-10-01 14:27:28,3,,,4.077285714,,,
689770,5,150,8,800,53.33333333,0,2025-10-01 14:27:28,4,,,,0,8,"6:1:6,9:1:3,9:2:7,9:3:8,10:1:7,10:2:5,10:3:6"
689770,5,150,8,800,53.33333333,0,2025-10-01 14:27:28,6,,,,0,,
689780,5,150,5,500,33.33333333,0,2025-10-01 14:03:24,2,11,5,,,,
689780,5,150,5,500,33.33333333,0,2025-10-01 14:03:24,3,,,5.67575,,,
689780,5,150,5,500,33.33333333,0,2025-10-01 14:03:24,4,,,,0,5,"6:1:5,6:2:3,6:3:6,7:1:2,7:2:2,7:3:3"
689780,5,150,5,500,33.33333333,0,2025-10-01 14:03:24,6,,,,0,,
689534,5,150,15,1300,100,0,2025-10-01 13:52:24,2,21,13,,,,
689534,5,150,15,1300,100,0,2025-10-01 13:52:24,3,,,16.84333333,,,
689534,5,150,15,1300,100,0,2025-10-01 13:52:24,4,,,,3,15,"9:1:2,9:2:6,9:3:6,10:1:5,11:1:0,11:2:1,11:3:5,13:1:3"
689534,5,150,15,1300,100,0,2025-10-01 13:52:24,6,,,,0,,
689734,5,150,8,800,53.33333333,0,2025-10-01 12:49:12,2,15,8,,,,
689734,5,150,8,800,53.33333333,0,2025-10-01 12:49:12,3,,,3.556285714,,,
689734,5,150,8,800,53.33333333,0,2025-10-01 12:49:12,4,,,,0,8,"7:1:7,9:1:9,9:2:8,9:3:9,10:1:5,10:2:4,10:3:4"
689734,5,150,8,800,53.33333333,0,2025-10-01 12:49:12,6,,,,0,,
689709,5,150,8,800,53.33333333,0,2025-10-01 12:01:40,2,16,8,,,,
689709,5,150,8,800,53.33333333,0,2025-10-01 12:01:40,3,,,3.225285714,,,
689709,5,150,8,800,53.33333333,0,2025-10-01 12:01:40,4,,,,0,8,"6:1:6,8:1:8,9:1:5,9:2:7,9:3:8,10:1:10,10:2:5,10:3:7"
689709,5,150,8,800,53.33333333,0,2025-10-01 12:01:40,6,,,,0,,
689109,5,150,8,800,53.33333333,0,2025-10-01 11:49:19,2,14,8,,,,
689109,5,150,8,800,53.33333333,0,2025-10-01 11:49:19,3,,,3.254857143,,,
689109,5,150,8,800,53.33333333,0,2025-10-01 11:49:19,4,,,,0,8,"9:1:2,9:2:8,9:3:8,10:1:7,10:2:4,10:3:6"
689109,5,150,8,800,53.33333333,0,2025-10-01 11:49:19,6,,,,0,,
689648,5,150,8,700,53.33333333,0,2025-10-01 10:59:35,2,18,7,,,,
689648,5,150,8,700,53.33333333,0,2025-10-01 10:59:35,3,,,8.053166667,,,
689648,5,150,8,700,53.33333333,0,2025-10-01 10:59:35,4,,,,0,8,"2:1:1,6:1:4,6:2:5,6:3:6,7:1:7,9:1:2,9:2:6,9:3:3,10:1:2,10:2:6,10:3:5"
689648,5,150,8,700,53.33333333,0,2025-10-01 10:59:35,6,,,,0,,
689648,5,150,5,500,33.33333333,0,2025-10-01 10:07:37,2,11,5,,,,
689648,5,150,5,500,33.33333333,0,2025-10-01 10:07:37,3,,,4.7145,,,
689648,5,150,5,500,33.33333333,0,2025-10-01 10:07:37,4,,,,0,5,"6:1:2,6:2:3,6:3:1,7:1:3,7:2:3,7:3:3"
689648,5,150,5,500,33.33333333,0,2025-10-01 10:07:37,6,,,,0,,
510428,5,150,6,600,40,0,2025-10-01 09:45:38,2,13,6,,,,
510428,5,150,6,600,40,0,2025-10-01 09:45:38,3,,,2.5915,,,
510428,5,150,6,600,40,0,2025-10-01 09:45:38,4,,,,0,6,"1:1:1,7:1:7,7:2:7,7:3:7,8:1:6,8:2:6,8:3:0"
510428,5,150,6,600,40,0,2025-10-01 09:45:38,6,,,,0,,
688887,5,150,4,400,26.66666667,0,2025-10-01 09:37:53,2,10,4,,,,
688887,5,150,4,400,26.66666667,0,2025-10-01 09:37:53,3,,,8.027,,,
688887,5,150,4,400,26.66666667,0,2025-10-01 09:37:53,4,,,,0,4,"5:1:2,5:2:5,5:3:1,6:1:4,6:2:4,6:3:2"
688887,5,150,4,400,26.66666667,0,2025-10-01 09:37:53,6,,,,0,,
689627,5,150,6,600,40,0,2025-10-01 09:19:16,2,13,6,,,,
689627,5,150,6,600,40,0,2025-10-01 09:19:16,3,,,3.5366,,,
689627,5,150,6,600,40,0,2025-10-01 09:19:16,4,,,,0,6,"5:1:5,7:1:7,7:2:7,7:3:0,8:1:5,8:2:4,8:3:5"
689627,5,150,6,600,40,0,2025-10-01 09:19:16,6,,,,0,,
430031,5,150,5,500,33.33333333,0,2025-10-01 08:54:14,2,11,5,,,,
430031,5,150,5,500,33.33333333,0,2025-10-01 08:54:14,3,,,2.14825,,,
430031,5,150,5,500,33.33333333,0,2025-10-01 08:54:14,4,,,,0,5,"6:1:4,6:2:6,6:3:2,7:1:7,7:2:7,7:3:6"
430031,5,150,5,500,33.33333333,0,2025-10-01 08:54:14,6,,,,0,,
689207,5,150,15,1500,100,0,2025-10-01 08:53:04,2,16,15,,,,
689207,5,150,15,1500,100,0,2025-10-01 08:53:04,3,,,6.840666667,,,
689207,5,150,15,1500,100,0,2025-10-01 08:53:04,4,,,,3,15,8:1:8
689207,5,150,15,1500,100,0,2025-10-01 08:53:04,6,,,,0,,
689207,5,150,15,1400,100,0,2025-10-01 08:49:35,2,21,14,,,,
689207,5,150,15,1400,100,0,2025-10-01 08:49:35,3,,,7.149923077,,,
689207,5,150,15,1400,100,0,2025-10-01 08:49:35,4,,,,2,15,"6:1:6,9:1:0,9:2:3,10:1:7,10:2:0,10:3:7,15:1:5"
689207,5,150,15,1400,100,0,2025-10-01 08:49:35,6,,,,0,,
507210,5,150,8,800,53.33333333,0,2025-10-01 06:18:18,2,14,8,,,,
507210,5,150,8,800,53.33333333,0,2025-10-01 06:18:18,3,,,3.983428571,,,
507210,5,150,8,800,53.33333333,0,2025-10-01 06:18:18,4,,,,0,8,"9:1:8,9:2:5,9:3:6,10:1:1,10:2:3,10:3:4"
507210,5,150,8,800,53.33333333,0,2025-10-01 06:18:18,6,,,,0,,
689345,5,150,8,800,53.33333333,0,2025-10-01 02:51:46,2,17,8,,,,
689345,5,150,8,800,53.33333333,0,2025-10-01 02:51:46,3,,,2.471285714,,,
689345,5,150,8,800,53.33333333,0,2025-10-01 02:51:46,4,,,,0,8,"2:1:1,4:1:4,6:1:6,9:1:8,9:2:6,9:3:7,10:1:3,10:2:3,10:3:4"
689345,5,150,8,800,53.33333333,0,2025-10-01 02:51:46,6,,,,0,,
689341,5,150,15,1400,100,0,2025-09-30 23:40:21,2,20,14,,,,
689341,5,150,15,1400,100,0,2025-09-30 23:40:21,3,,,12.51592308,,,
689341,5,150,15,1400,100,0,2025-09-30 23:40:21,4,,,,3,15,"9:1:9,9:2:0,9:3:3,10:1:0,10:2:0,12:1:0"
689341,5,150,15,1400,100,0,2025-09-30 23:40:21,6,,,,0,,
689342,5,150,15,1400,100,0,2025-09-30 21:26:45,2,25,14,,,,
689342,5,150,15,1400,100,0,2025-09-30 21:26:45,3,,,5.157923077,,,
689342,5,150,15,1400,100,0,2025-09-30 21:26:45,4,,,,3,15,"8:1:5,8:2:7,9:1:9,11:1:10,11:2:7,11:3:5,12:1:5,12:2:0,13:1:7,13:2:3,14:1:1"
689342,5,150,15,1400,100,0,2025-09-30 21:26:45,6,,,,0,,
689346,5,150,11,1100,73.33333333,0,2025-09-30 21:07:18,2,19,11,,,,
689346,5,150,11,1100,73.33333333,0,2025-09-30 21:07:18,3,,,4.2247,,,
689346,5,150,11,1100,73.33333333,0,2025-09-30 21:07:18,4,,,,0,11,"8:1:5,8:2:8,12:1:10,12:2:10,12:3:5,13:1:4,13:2:13,13:3:7"
689346,5,150,11,1100,73.33333333,0,2025-09-30 21:07:18,6,,,,0,,
688729,5,150,14,1400,93.33333333,0,2025-09-30 20:23:31,2,19,14,,,,
688729,5,150,14,1400,93.33333333,0,2025-09-30 20:23:31,3,,,11.34338462,,,
688729,5,150,14,1400,93.33333333,0,2025-09-30 20:23:31,4,,,,2,14,"12:1:0,14:1:13,15:1:10,15:2:0,15:3:0"
688729,5,150,14,1400,93.33333333,0,2025-09-30 20:23:31,6,,,,0,,
689327,5,150,8,800,53.33333333,0,2025-09-30 20:12:41,2,15,8,,,,
689327,5,150,8,800,53.33333333,0,2025-09-30 20:12:41,3,,,6.854,,,
689327,5,150,8,800,53.33333333,0,2025-09-30 20:12:41,4,,,,0,8,"4:1:4,9:1:9,9:2:8,9:3:8,10:1:6,10:2:6,10:3:10"
689327,5,150,8,800,53.33333333,0,2025-09-30 20:12:41,6,,,,0,,
689325,5,150,8,700,53.33333333,0,2025-09-30 20:09:22,2,16,7,,,,
689325,5,150,8,700,53.33333333,0,2025-09-30 20:09:22,3,,,2.6405,,,
689325,5,150,8,700,53.33333333,0,2025-09-30 20:09:22,4,,,,0,8,"7:1:6,7:2:0,7:3:7,9:1:4,9:2:5,9:3:8,10:1:1,10:2:3,10:3:5"
689325,5,150,8,700,53.33333333,0,2025-09-30 20:09:22,6,,,,0,,
327467,5,150,8,800,53.33333333,0,2025-09-30 20:07:22,2,16,8,,,,
327467,5,150,8,800,53.33333333,0,2025-09-30 20:07:22,3,,,4.544857143,,,
327467,5,150,8,800,53.33333333,0,2025-09-30 20:07:22,4,,,,0,8,"8:1:5,8:2:1,9:1:5,9:2:8,9:3:1,10:1:2,10:2:4,10:3:4"
327467,5,150,8,800,53.33333333,0,2025-09-30 20:07:22,6,,,,0,,
689299,5,150,15,1400,100,0,2025-09-30 18:51:08,2,19,14,,,,
689299,5,150,15,1400,100,0,2025-09-30 18:51:08,3,,,8.788769231,,,
689299,5,150,15,1400,100,0,2025-09-30 18:51:08,4,,,,3,15,"9:1:9,9:2:2,9:3:6,10:1:4,10:2:7"
689299,5,150,15,1400,100,0,2025-09-30 18:51:08,6,,,,0,,
688178,5,150,10,1000,66.66666667,0,2025-09-30 18:34:49,2,17,10,,,,
688178,5,150,10,1000,66.66666667,0,2025-09-30 18:34:49,3,,,4.827222222,,,
688178,5,150,10,1000,66.66666667,0,2025-09-30 18:34:49,4,,,,0,10,"10:1:2,11:1:5,11:2:5,11:3:5,12:1:6,12:2:5,12:3:7"
688178,5,150,10,1000,66.66666667,0,2025-09-30 18:34:49,6,,,,0,,
520029,5,150,7,700,46.66666667,0,2025-09-30 18:12:28,2,13,7,,,,
520029,5,150,7,700,46.66666667,0,2025-09-30 18:12:28,3,,,2.849,,,
520029,5,150,7,700,46.66666667,0,2025-09-30 18:12:28,4,,,,0,7,"8:1:8,8:2:7,8:3:4,9:1:7,9:2:9,9:3:6"
520029,5,150,7,700,46.66666667,0,2025-09-30 18:12:28,6,,,,0,,
689277,5,150,8,800,53.33333333,0,2025-09-30 17:58:45,2,19,8,,,,
689277,5,150,8,800,53.33333333,0,2025-09-30 17:58:45,3,,,2.633714286,,,
689277,5,150,8,800,53.33333333,0,2025-09-30 17:58:45,4,,,,0,8,"6:1:6,7:1:6,7:2:7,8:1:4,8:2:4,9:1:4,9:2:5,9:3:7,10:1:5,10:2:4,10:3:4"
689277,5,150,8,800,53.33333333,0,2025-09-30 17:58:45,6,,,,0,,
689091,5,150,7,700,46.66666667,0,2025-09-30 17:33:35,2,13,7,,,,
689091,5,150,7,700,46.66666667,0,2025-09-30 17:33:35,3,,,2.751909091,,,
689091,5,150,7,700,46.66666667,0,2025-09-30 17:33:35,4,,,,0,7,"8:1:3,8:2:4,8:3:6,9:1:8,9:2:1,9:3:9"
689091,5,150,7,700,46.66666667,0,2025-09-30 17:33:35,6,,,,0,,
689207,5,150,8,800,53.33333333,0,2025-09-30 15:37:03,2,15,8,,,,
689207,5,150,8,800,53.33333333,0,2025-09-30 15:37:03,3,,,2.685714286,,,
689207,5,150,8,800,53.33333333,0,2025-09-30 15:37:03,4,,,,0,8,"6:1:6,9:1:5,9:2:4,9:3:2,10:1:10,10:2:3,10:3:5"
689207,5,150,8,800,53.33333333,0,2025-09-30 15:37:03,6,,,,0,,
689198,5,150,7,700,46.66666667,0,2025-09-30 14:34:05,2,15,7,,,,
689198,5,150,7,700,46.66666667,0,2025-09-30 14:34:05,3,,,5.69925,,,
689198,5,150,7,700,46.66666667,0,2025-09-30 14:34:05,4,,,,0,7,"7:1:4,7:2:7,8:1:8,8:2:6,8:3:5,9:1:6,9:2:7,9:3:5"
689198,5,150,7,700,46.66666667,0,2025-09-30 14:34:05,6,,,,0,,
335529,5,150,14,1300,93.33333333,0,2025-09-30 14:21:09,2,22,13,,,,
