AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,Locale,CreationDate,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses,ContentReferenceId,Value,ResourceDescription
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2088,/images/assessments/pyramids/grey/06.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2089,/images/assessments/pyramids/grey/07.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2090,/images/assessments/pyramids/grey/08.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2091,/images/assessments/pyramids/grey/09.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2092,/images/assessments/pyramids/grey/10.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2093,/images/assessments/pyramids/grey/11.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2094,/images/assessments/pyramids/grey/12.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2095,/images/assessments/pyramids/grey/13.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2096,/images/assessments/pyramids/grey/14.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2097,/images/assessments/pyramids/grey/15.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2098,/images/assessments/pyramids/grey/16.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2099,/images/assessments/pyramids/grey/17.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2100,/images/assessments/pyramids/grey/18.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2101,/images/assessments/pyramids/grey/19.png,Precache
