theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
0.75,17,2103473644,0.8352865794916776,0.08528657949167762,0.08528657949167762,0.007273800641390245,0.23202550366161043
0.75,18,928968355,0.4505627421080515,-0.2994372578919485,0.2994372578919485,0.08966267141384929,0.30417225405721804
0.75,19,423900928,0.7672158885752774,0.01721588857527745,0.01721588857527745,0.0002963868194363686,0.2448304211444725
0.75,20,1395062792,0.4935998018279537,-0.2564001981720463,0.2564001981720463,0.0657410616226646,0.29608858281517786
0.75,21,1024713647,0.4935998018279537,-0.2564001981720463,0.2564001981720463,0.0657410616226646,0.29608858281517786
0.75,22,1579097649,0.7847709788592373,0.0347709788592373,0.0347709788592373,0.0012090209708295273,0.2415376790801486
0.75,23,828604404,0.6911133867507839,-0.05888661324921607,0.05888661324921607,0.0034676332199627493,0.25906986296303147
0.75,24,629444425,0.10845260947001516,-0.6415473905299849,0.6415473905299849,0.4115830542958329,0.3666188884401459
0.75,25,1318329463,0.29457457913310914,-0.45542542086689086,0.45542542086689086,0.20741231397178467,0.3332691876147947
0.75,26,1970786961,1.0116060879848388,0.26160608798483875,0.26160608798483875,0.0684377452707312,0.19784973491843805
0.75,27,537342785,0.37486400457893887,-0.37513599542106113,0.37513599542106113,0.1407270150605504,0.31835581292040593
0.75,28,1360289064,0.9923214119657965,0.24232141196579648,0.24232141196579648,0.05871966669709726,0.20169916428085014
0.75,29,215762598,0.21154119575114824,-0.5384588042488517,0.5384588042488517,0.2899378838731032,0.348421563804302
0.75,30,346459296,0.8511467272941469,0.10114672729414687,0.10114672729414687,0.010230660442316514,0.22902323073715544
0.75,31,1023526326,1.09312756910625,0.3431275691062501,0.3431275691062501,0.11773652868076442,0.18116684764632812
0.75,32,132314308,0.8904557997527119,0.14045579975271194,0.14045579975271194,0.019727831684173917,0.2215369272931042
0.75,33,1373255526,0.9275853111186616,0.1775853111186616,0.1775853111186616,0.03153654272511184,0.21439071996444295
0.75,34,1245389744,0.8916827444992603,0.14168274449926033,0.14168274449926033,0.02007400008884268,0.22130205500160458
0.75,35,824666831,0.6147317626667543,-0.13526823733324567,0.13526823733324567,0.018297496031243275,0.2733599124672418
0.75,36,1611019819,0.8933815423661065,0.14338154236610645,0.14338154236610645,0.020558266691283578,0.22097672338554256
